,Date,weighted_High
1455,Oct 08  2015,0.011078
1456,Oct 07  2015,0.011286
1457,Oct 06  2015,0.011297
1458,Oct 05  2015,0.011109
1459,Oct 04  2015,0.011129
1460,Oct 03  2015,0.012570999999999999
1461,Oct 02  2015,0.012624
1462,Oct 01  2015,0.012618
1463,Sep 30  2015,0.013430000000000001
1464,Sep 29  2015,0.013445
1465,Sep 28  2015,0.009567
1466,Sep 27  2015,0.012133000000000001
1467,Sep 26  2015,0.011679
1468,Sep 25  2015,0.012342
1469,Sep 24  2015,0.012357
1470,Sep 23  2015,0.012140999999999999
1471,Sep 22  2015,0.012182
1472,Sep 21  2015,0.011958
1473,Sep 20  2015,0.011616
1474,Sep 19  2015,0.012435
1475,Sep 18  2015,0.012496
1476,Sep 17  2015,0.008181
1477,Sep 16  2015,0.013005000000000001
1478,Sep 15  2015,0.014766999999999999
1479,Sep 14  2015,0.013713999999999997
1480,Sep 13  2015,0.013694999999999999
1481,Sep 12  2015,0.012559
1482,Sep 11  2015,0.014423
1483,Sep 10  2015,0.014513999999999999
1484,Sep 09  2015,0.01815
1485,Sep 08  2015,0.018209
1486,Sep 07  2015,0.018153
1487,Sep 06  2015,0.018319
1488,Sep 05  2015,0.017493
1489,Sep 04  2015,0.017537
1490,Sep 03  2015,0.017337
1491,Sep 02  2015,0.017524
1492,Sep 01  2015,0.017715
1493,Aug 31  2015,0.017494
1494,Aug 30  2015,0.016653
1495,Aug 29  2015,0.018613
1496,Aug 28  2015,0.018772999999999998
1497,Aug 27  2015,0.018057
1498,Aug 26  2015,0.016059
1499,Aug 25  2015,0.01264
1500,Aug 24  2015,0.013812999999999999
1501,Aug 23  2015,0.013826
1502,Aug 22  2015,0.013624999999999998
1503,Aug 21  2015,0.014478999999999999
1504,Aug 20  2015,0.018599
1505,Aug 19  2015,0.018544
1506,Aug 18  2015,0.017556
1507,Aug 17  2015,0.020822
1508,Aug 16  2015,0.021861000000000002
1509,Aug 15  2015,0.021535
1510,Aug 14  2015,0.022276
1511,Aug 13  2015,0.022361000000000002
1512,Aug 12  2015,0.02267
1513,Aug 11  2015,0.023916
1514,Aug 10  2015,0.020108
1515,Aug 09  2015,0.018613
1516,Aug 08  2015,0.013800999999999999
1517,Aug 07  2015,0.014094999999999998
1518,Aug 06  2015,0.012918
1519,Aug 05  2015,0.013555000000000001
1520,Aug 04  2015,0.012827000000000002
1521,Aug 03  2015,0.014255999999999998
1522,Aug 02  2015,0.016896
1523,Aug 01  2015,0.016931
1524,Jul 31  2015,0.01497
1525,Jul 30  2015,0.014871
1526,Jul 29  2015,0.015781
1527,Jul 28  2015,0.01769
1528,Jul 27  2015,0.01672
1529,Jul 26  2015,0.016845
1530,Jul 25  2015,0.018228
1531,Jul 24  2015,0.01829
1532,Jul 23  2015,0.017099
1533,Jul 22  2015,0.020462
1534,Jul 21  2015,0.020772
1535,Jul 20  2015,0.023555
1536,Jul 19  2015,0.023338
1537,Jul 18  2015,0.02174
1538,Jul 17  2015,0.021422
1539,Jul 16  2015,0.022905000000000002
1540,Jul 15  2015,0.032922
1541,Jul 14  2015,0.035169
1542,Jul 13  2015,0.022169
1543,Jul 12  2015,0.027748000000000002
1544,Jul 11  2015,0.037226
1545,Jul 10  2015,0.037469
1546,Jul 09  2015,0.035292000000000004
1547,Jul 08  2015,0.03559
1548,Jul 07  2015,0.039
1549,Jul 06  2015,0.039892000000000004
1550,Jul 05  2015,0.03926
1551,Jul 04  2015,0.036891
1552,Jul 03  2015,0.036646
1553,Jul 02  2015,0.035791
1554,Jul 01  2015,0.033477999999999994
1555,Jun 30  2015,0.032136
1556,Jun 29  2015,0.032227
1557,Jun 28  2015,0.031334
1558,Jun 27  2015,0.031355
1559,Jun 26  2015,0.03157
1560,Jun 25  2015,0.033572000000000005
1561,Jun 24  2015,0.039258
1562,Jun 23  2015,0.034737
1563,Jun 22  2015,0.035155
1564,Jun 21  2015,0.035935
1565,Jun 20  2015,0.035983
1566,Jun 19  2015,0.038127999999999995
1567,Jun 18  2015,0.039687
1568,Jun 17  2015,0.047941000000000004
1569,Jun 16  2015,0.049727
1570,Jun 15  2015,0.05764299999999999
1571,Jun 14  2015,0.040456
1572,Jun 13  2015,0.030027999999999996
1573,Jun 12  2015,0.023295
1574,Jun 11  2015,0.029798
1575,Jun 10  2015,0.042095
1576,Jun 09  2015,0.0438
1577,Jun 08  2015,0.043252
1578,Jun 07  2015,0.042960000000000005
1579,Jun 06  2015,0.052003
1580,Jun 05  2015,0.053479
1581,Jun 04  2015,0.054188
1582,Jun 03  2015,0.05373099999999999
1583,Jun 02  2015,0.055916999999999994
1584,Jun 01  2015,0.048645999999999995
1585,May 31  2015,0.065775
1586,May 30  2015,0.069825
1587,May 29  2015,0.071257
1588,May 28  2015,0.073723
1589,May 27  2015,0.07356199999999999
1590,May 26  2015,0.080951
1591,May 25  2015,0.077037
1592,May 24  2015,0.088357
1593,May 23  2015,0.090379
1594,May 22  2015,0.08906499999999999
1595,May 21  2015,0.079815
1596,May 20  2015,0.081974
1597,May 19  2015,0.051328
1598,May 18  2015,0.044819
1599,May 17  2015,0.044763
1600,May 16  2015,0.041175
1601,May 15  2015,0.040456
1602,May 14  2015,0.035051
1603,May 13  2015,0.026560000000000004
1604,May 12  2015,0.024852000000000003
1605,May 11  2015,0.024429
1606,May 10  2015,0.024651
1607,May 09  2015,0.024562
1608,May 08  2015,0.022136000000000003
1609,May 07  2015,0.021214
1610,May 06  2015,0.020803
1611,May 05  2015,0.020274
1612,May 04  2015,0.021412999999999998
1613,May 03  2015,0.020852000000000002
1614,May 02  2015,0.020663000000000004
1615,May 01  2015,0.021065
1616,Apr 30  2015,0.020988
1617,Apr 29  2015,0.020197
1618,Apr 28  2015,0.020224000000000002
1619,Apr 27  2015,0.020203999999999996
1620,Apr 26  2015,0.020380000000000002
1621,Apr 25  2015,0.020856
1622,Apr 24  2015,0.023405000000000002
1623,Apr 23  2015,0.025691000000000002
1624,Apr 22  2015,0.021075
1625,Apr 21  2015,0.016422
1626,Apr 20  2015,0.016374
1627,Apr 19  2015,0.017453
1628,Apr 18  2015,0.017915
1629,Apr 17  2015,0.017925
1630,Apr 16  2015,0.017646000000000002
1631,Apr 15  2015,0.014348
1632,Apr 14  2015,0.013521
1633,Apr 13  2015,0.012874000000000002
1634,Apr 12  2015,0.012572
1635,Apr 11  2015,0.012808000000000002
1636,Apr 10  2015,0.012819
1637,Apr 09  2015,0.011534
1638,Apr 08  2015,0.011391
1639,Apr 07  2015,0.011446
1640,Apr 06  2015,0.011606
1641,Apr 05  2015,0.011713
1642,Apr 04  2015,0.010936
1643,Apr 03  2015,0.0114
1644,Apr 02  2015,0.011816
1645,Apr 01  2015,0.012195000000000001
1646,Mar 31  2015,0.012217
1647,Mar 30  2015,0.011143
1648,Mar 29  2015,0.011013
1649,Mar 28  2015,0.008897
1650,Mar 27  2015,0.008709
1651,Mar 26  2015,0.007175
1652,Mar 25  2015,0.006984999999999999
1653,Mar 24  2015,0.006881
1654,Mar 23  2015,0.006901999999999998
1655,Mar 22  2015,0.006406000000000001
1656,Mar 21  2015,0.007622
1657,Mar 20  2015,0.009169
1658,Mar 19  2015,0.007001999999999999
1659,Mar 18  2015,0.00642
1660,Mar 17  2015,0.006663
1661,Mar 16  2015,0.006698999999999999
1662,Mar 15  2015,0.006529999999999999
1663,Mar 14  2015,0.006586
1664,Mar 13  2015,0.007182999999999999
1665,Mar 12  2015,0.007245999999999999
1666,Mar 11  2015,0.006831999999999999
1667,Mar 10  2015,0.007051000000000001
1668,Mar 09  2015,0.006779000000000001
1669,Mar 08  2015,0.00643
1670,Mar 07  2015,0.006559000000000001
1671,Mar 06  2015,0.006784999999999999
1672,Mar 05  2015,0.006884
1673,Mar 04  2015,0.006241
1674,Mar 03  2015,0.006285
1675,Mar 02  2015,0.00554
1676,Mar 01  2015,0.005442
1677,Feb 28  2015,0.005068
1678,Feb 27  2015,0.0051
1679,Feb 26  2015,0.004949
1680,Feb 25  2015,0.004956
1681,Feb 24  2015,0.004789
1682,Feb 23  2015,0.0048
1683,Feb 22  2015,0.004925
1684,Feb 21  2015,0.005104
1685,Feb 20  2015,0.005082
1686,Feb 19  2015,0.004824
1687,Feb 18  2015,0.003472
1688,Feb 17  2015,0.005603
1689,Feb 16  2015,0.0058119999999999995
1690,Feb 15  2015,0.004731
1691,Feb 14  2015,0.005452
1692,Feb 13  2015,0.005398
1693,Feb 12  2015,0.005111
1694,Feb 11  2015,0.005138
1695,Feb 10  2015,0.005306
1696,Feb 09  2015,0.005286
1697,Feb 08  2015,0.004947
1698,Feb 07  2015,0.005527000000000001
1699,Feb 06  2015,0.0055320000000000005
1700,Feb 05  2015,0.005983
1701,Feb 04  2015,0.005751
1702,Feb 03  2015,0.005843
1703,Feb 02  2015,0.005691
1704,Feb 01  2015,0.005674
1705,Jan 31  2015,0.005804999999999999
1706,Jan 30  2015,0.006071
1707,Jan 29  2015,0.005939
1708,Jan 28  2015,0.006661
1709,Jan 27  2015,0.006881000000000001
1710,Jan 26  2015,0.007382
1711,Jan 25  2015,0.0069489999999999994
1712,Jan 24  2015,0.006144
1713,Jan 23  2015,0.005371
1714,Jan 22  2015,0.00564
1715,Jan 21  2015,0.005919
1716,Jan 20  2015,0.005874
1717,Jan 19  2015,0.005184
1718,Jan 18  2015,0.0049039999999999995
1719,Jan 17  2015,0.005592
1720,Jan 16  2015,0.0054210000000000005
1721,Jan 15  2015,0.005654
1722,Jan 14  2015,0.005392
1723,Jan 13  2015,0.004961
1724,Jan 12  2015,0.00463
1725,Jan 11  2015,0.005543
1726,Jan 10  2015,0.004118999999999999
1727,Jan 09  2015,0.004014
1728,Jan 08  2015,0.005141
1729,Jan 07  2015,0.006626000000000001
1730,Jan 06  2015,0.0065819999999999984
1731,Jan 05  2015,0.006085
1732,Jan 04  2015,0.005727
1733,Jan 03  2015,0.006168
1734,Jan 02  2015,0.006313999999999999
1735,Jan 01  2015,0.003909
1736,Dec 31  2014,0.0047
1737,Dec 30  2014,0.005037
1738,Dec 29  2014,0.005579
1739,Dec 28  2014,0.005531
1740,Dec 27  2014,0.005984000000000001
1741,Dec 26  2014,0.006564
1742,Dec 25  2014,0.006558
1743,Dec 24  2014,0.006815000000000001
1744,Dec 23  2014,0.007454
1745,Dec 22  2014,0.007671
1746,Dec 21  2014,0.008449
1747,Dec 20  2014,0.00882
1748,Dec 19  2014,0.008522
1749,Dec 18  2014,0.008883
1750,Dec 17  2014,0.008865999999999999
1751,Dec 16  2014,0.010015999999999999
1752,Dec 15  2014,0.010041
1753,Dec 14  2014,0.010273000000000001
1754,Dec 13  2014,0.009665
1755,Dec 12  2014,0.008791
1756,Dec 11  2014,0.009034
1757,Dec 10  2014,0.009792
1758,Dec 09  2014,0.009718999999999998
1759,Dec 08  2014,0.009183
1760,Dec 07  2014,0.00809
1761,Dec 06  2014,0.009082999999999999
1762,Dec 05  2014,0.009101
1763,Dec 04  2014,0.007573000000000001
1764,Dec 03  2014,0.0075840000000000005
1765,Dec 01  2014,0.007673000000000001
1766,Nov 30  2014,0.007651000000000001
1767,Nov 29  2014,0.007751999999999999
1768,Oct 02  2014,0.0057399999999999994
1769,Oct 01  2014,0.005734
1770,Sep 30  2014,0.005388000000000001
1771,Sep 29  2014,0.0051270000000000005
1772,Sep 28  2014,0.005698
1773,Sep 27  2014,0.005782
1774,Sep 26  2014,0.005778
1775,Sep 25  2014,0.005788000000000001
1776,Sep 24  2014,0.005953
1777,Sep 23  2014,0.005556
1778,Sep 22  2014,0.005520000000000001
1779,Sep 21  2014,0.005639
1780,Sep 20  2014,0.005887
1781,Sep 19  2014,0.006186
1782,Sep 18  2014,0.006814
1783,Sep 17  2014,0.006753
1784,Sep 16  2014,0.0056170000000000005
1785,Sep 15  2014,0.00476
1786,Sep 14  2014,0.003965
1787,Sep 13  2014,0.0039840000000000006
1788,Sep 12  2014,0.004
1789,Sep 11  2014,0.00409
1790,Sep 10  2014,0.0041140000000000005
1791,Sep 09  2014,0.0040939999999999995
1792,Sep 08  2014,0.004839
1793,Sep 07  2014,0.005311
1794,Sep 06  2014,0.002439
1795,Sep 05  2014,0.0024430000000000003
1796,Sep 04  2014,0.002225
1797,Sep 03  2014,0.0017010000000000003
1798,Sep 02  2014,0.0017870000000000002
1799,Sep 01  2014,0.001802
1800,Aug 31  2014,0.001434
1801,Aug 30  2014,0.0011279999999999999
1802,Aug 29  2014,0.001125
1803,Aug 28  2014,0.001131
1804,Aug 27  2014,0.0009270000000000001
1805,Aug 26  2014,0.000767
1806,Aug 25  2014,0.0007570000000000001
1807,Aug 24  2014,0.0006839999999999999
1808,Aug 23  2014,0.000677
1809,Aug 22  2014,0.00061
1810,Aug 21  2014,0.000594
1811,Aug 20  2014,0.000484
1812,Aug 19  2014,0.000463
1813,Aug 18  2014,0.00047599999999999997
1814,Aug 17  2014,0.00042699999999999997
1815,Aug 16  2014,0.000428
1816,Aug 15  2014,0.00046599999999999994
1817,Aug 14  2014,0.000592
1818,Aug 13  2014,0.000797
1819,Aug 12  2014,0.000795
1820,Aug 11  2014,0.0008869999999999999
1821,Aug 10  2014,0.000951
1822,Aug 09  2014,0.0007700000000000001
1823,Aug 08  2014,0.000772
1824,Aug 07  2014,0.000709
1825,Aug 06  2014,0.000637
1826,Aug 05  2014,0.0006190000000000001
1827,Aug 04  2014,0.000621
1828,Aug 03  2014,0.000582
1829,Aug 02  2014,0.0005610000000000001
1830,Aug 01  2014,0.000592
1831,Jul 31  2014,0.000668
1832,Jul 30  2014,0.000468
1833,Jul 29  2014,0.000655
1834,Jul 28  2014,0.000648
1835,Jul 27  2014,0.000718
1836,Jul 26  2014,0.000482
1837,Jul 25  2014,0.000698
1838,Jul 24  2014,0.0006940000000000001
1839,Jul 23  2014,0.0006219999999999998
1840,Jul 22  2014,0.000655
1841,Jul 21  2014,0.00116
1842,Jul 20  2014,0.001184
1843,Jul 19  2014,0.001353
1844,Jul 18  2014,0.001425
1845,Jul 17  2014,0.0017920000000000002
1846,Jul 16  2014,0.0017890000000000002
1847,Jul 15  2014,0.0014990000000000001
1848,Jul 14  2014,0.0014960000000000002
1849,Jul 13  2014,0.001504
1850,Jul 12  2014,0.001458
1851,Jul 11  2014,0.00125
1852,Jul 10  2014,0.0012490000000000001
1853,Jul 09  2014,0.000999
1854,Jul 08  2014,0.000932
1855,Jul 07  2014,0.000956
1856,Jul 06  2014,0.0009539999999999999
1857,Jul 05  2014,0.0008230000000000002
1858,Jul 04  2014,0.000822
1859,Jul 03  2014,0.000787
1860,Jul 02  2014,0.000901
1861,Jul 01  2014,0.001164
1862,Jun 30  2014,0.001147
1863,Jun 29  2014,0.001078
1864,Jun 28  2014,0.0011380000000000001
1865,Jun 27  2014,0.001117
1866,Jun 26  2014,0.001145
1867,Jun 25  2014,0.001056
1868,Jun 24  2014,0.00101
1869,Jun 23  2014,0.001126
1870,Jun 22  2014,0.00109
1871,Jun 21  2014,0.001051
1872,Jun 19  2014,0.001102
1873,Jun 18  2014,0.00123
1874,Jun 17  2014,0.001275
1875,Jun 16  2014,0.0014550000000000001
1876,Jun 15  2014,0.0013369999999999999
1877,Jun 14  2014,0.0012050000000000001
1878,Jun 13  2014,0.001119
1879,Jun 12  2014,0.001158
1880,Jun 11  2014,0.001185
1881,Jun 10  2014,0.0012169999999999998
1882,Jun 09  2014,0.001228
1883,Jun 08  2014,0.0012490000000000001
1884,Jun 07  2014,0.0012259999999999999
1885,Jun 06  2014,0.001251
1886,Jun 05  2014,0.001684
1887,Jun 04  2014,0.001971
1888,Jun 03  2014,0.001924
1889,Jun 02  2014,0.00193
1890,Jun 01  2014,0.001994
1891,May 31  2014,0.002262
1892,May 30  2014,0.002352
1893,May 29  2014,0.002216
1894,May 28  2014,0.002076
1895,May 27  2014,0.002364
1896,May 26  2014,0.002234
1897,May 25  2014,0.0024460000000000003
1898,May 24  2014,0.002088
1899,May 23  2014,0.0020399999999999997
1900,May 22  2014,0.002188
1901,May 21  2014,0.0024690000000000003
1902,May 20  2014,0.0026149999999999997
1903,May 19  2014,0.001946
1904,May 18  2014,0.002154
1905,May 17  2014,0.002501
1906,May 16  2014,0.0026579999999999998
1907,May 15  2014,0.002966
1908,May 14  2014,0.0030800000000000003
1909,May 13  2014,0.0033020000000000002
1910,May 12  2014,0.0035399999999999997
1911,May 11  2014,0.003722
1912,May 10  2014,0.004693999999999999
1913,May 09  2014,0.006157
1914,May 08  2014,0.007782
1915,May 07  2014,0.002448
1916,May 06  2014,0.002459
1917,May 05  2014,0.0024219999999999997
1918,May 04  2014,0.002745
1919,May 03  2014,0.002921
1920,May 02  2014,0.003179
1921,May 01  2014,0.0034119999999999997
1922,Apr 30  2014,0.0038420000000000004
1923,Apr 29  2014,0.003465999999999999
1924,Apr 28  2014,0.0035340000000000002
1925,Apr 27  2014,0.005012
1926,Apr 26  2014,0.004982
1927,Apr 25  2014,0.006281999999999999
1928,Apr 24  2014,0.007609
1929,Apr 23  2014,0.008322
1930,Apr 22  2014,0.009817
1931,Apr 21  2014,0.015027
1932,Apr 20  2014,0.020572
1933,Apr 19  2014,0.016113
1934,Apr 18  2014,0.01925
1935,Apr 17  2014,0.02037
1936,Apr 16  2014,0.018084
1937,Apr 15  2014,0.021643
1938,Apr 14  2014,0.02743
1939,Apr 13  2014,0.028760000000000004
1940,Apr 12  2014,0.012737
1941,Apr 11  2014,0.009175
1942,Apr 10  2014,0.010487
1943,Apr 09  2014,0.011897
1944,Apr 08  2014,0.008875
1945,Apr 07  2014,0.003628
1946,Apr 06  2014,0.0036619999999999995
1947,Apr 05  2014,0.002718
1948,Apr 04  2014,0.0026280000000000006
1949,Apr 03  2014,0.0022
1950,Apr 02  2014,0.0038799999999999998
1951,Apr 01  2014,0.004589
1952,Mar 31  2014,0.00325
1953,Mar 30  2014,0.0037609999999999996
1954,Mar 29  2014,0.0038799999999999998
1955,Mar 28  2014,0.0018149999999999996
1956,Mar 27  2014,0.004975
1957,Mar 26  2014,0.0047350000000000005
1958,Mar 25  2014,0.004953
1959,Mar 24  2014,0.0048590000000000005
1960,Mar 23  2014,0.0050810000000000004
1961,Mar 22  2014,0.00557
